date,commodity,expiry,strike,call_put,settle_price,volume,open_interest,oi_change,delta,implied_vol_pct,black76_price,futures_price,underlying_fut,dte,time_to_expiry_yrs
2026-04-02,CT,JUL27,95.0000,C,1.3200,0,51,0,0.1667,20.2400,1.3200,75.2300,JUL27,435,1.1918
2026-04-02,CT,MAR27,62.0000,P,0.4000,0,10,0,0.0747,16.2000,0.4000,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,65.0000,C,11.3600,0,1,0,0.8972,17.1500,11.3600,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,67.0000,C,9.7600,0,1,0,0.8410,16.7000,9.7600,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,68.0000,P,1.3300,0,2,0,0.2029,15.8800,1.3300,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,69.0000,C,8.3400,0,37,0,0.7736,16.4100,8.2820,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,69.0000,P,1.6400,0,225,0,0.2348,16.4100,1.6976,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,70.0000,C,7.7100,0,40,0,0.7377,16.8400,7.7100,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,71.0000,C,7.1200,0,256,0,0.7013,17.0000,7.1200,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,72.0000,C,6.5700,0,955,0,0.6650,17.1800,6.5700,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,73.0000,C,6.0700,0,106,0,0.6291,17.3000,6.0419,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,73.0000,P,3.2800,0,2,0,0.3721,17.3000,3.3081,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,74.0000,C,5.6000,0,303,0,0.5941,17.5700,5.5856,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,74.0000,P,3.8000,0,1,0,0.4063,17.5700,3.8144,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,75.0000,C,5.1700,0,370,0,0.5601,17.8400,5.1643,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,75.0000,P,4.3500,0,5,0,0.4399,17.8400,4.3557,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,76.0000,C,4.7700,18,10,9,0.5273,18.0900,4.7700,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,77.0000,C,4.4000,0,12,0,0.4959,18.3100,4.4000,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,79.0000,C,3.7600,0,46,0,0.4373,18.8100,3.7600,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,80.0000,C,3.4700,11,991,11,0.4102,19.0200,3.4700,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,81.0000,C,3.2100,0,2800,0,0.3846,19.2700,3.2100,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,82.0000,C,2.9700,0,15,0,0.3605,19.5000,2.9700,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,84.0000,C,2.5400,0,1,0,0.3163,19.9300,2.5400,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,85.0000,C,2.3500,0,22,0,0.2963,20.1400,2.3500,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,90.0000,C,1.6200,0,9,0,0.2134,21.2100,1.6200,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAR27,100.0000,C,0.7900,0,3,0,0.1121,22.9800,0.7900,75.8400,MAR27,309,0.8466
2026-04-02,CT,MAY26,50.0000,P,0.0100,0,171,0,0.0010,89.3200,0.0100,70.9200,MAY26,8,0.0219
